ID,LATITUDE,LONGITUDE
280,63.75,-158.25
281,64.25,-158.25
282,64.75,-158.25
283,65.25,-158.25
284,65.75,-158.25
285,66.25,-158.25
286,66.75,-158.25
287,67.25,-158.25
288,67.75,-158.25
289,68.25,-158.25
290,68.75,-158.25
291,69.25,-158.25
292,69.75,-158.25
293,70.25,-158.25
294,70.75,-158.25
295,56.75,-157.75
296,57.25,-157.75
297,58.75,-157.75
298,59.25,-157.75
299,59.75,-157.75
300,60.25,-157.75
301,60.75,-157.75
302,61.25,-157.75
303,61.75,-157.75
304,62.25,-157.75
305,62.75,-157.75
306,63.25,-157.75
307,63.75,-157.75
308,64.25,-157.75
309,64.75,-157.75
310,65.25,-157.75
311,65.75,-157.75
312,66.25,-157.75
313,66.75,-157.75
314,67.25,-157.75
315,67.75,-157.75
316,68.25,-157.75
317,68.75,-157.75
318,69.25,-157.75
319,69.75,-157.75
320,70.25,-157.75
321,70.75,-157.75
322,57.25,-157.25
323,57.75,-157.25
324,58.25,-157.25
325,59.25,-157.25
326,59.75,-157.25
327,60.25,-157.25
328,60.75,-157.25
329,61.25,-157.25
330,61.75,-157.25
331,62.25,-157.25
332,62.75,-157.25
333,63.25,-157.25
334,63.75,-157.25
335,64.25,-157.25
336,64.75,-157.25
337,65.25,-157.25
338,65.75,-157.25
339,66.25,-157.25
340,66.75,-157.25
341,67.25,-157.25
342,67.75,-157.25
343,68.25,-157.25
344,68.75,-157.25
345,69.25,-157.25
346,69.75,-157.25
347,70.25,-157.25
348,70.75,-157.25
349,57.25,-156.75
350,58.25,-156.75
351,59.25,-156.75
352,60.25,-156.75
353,60.75,-156.75
354,61.25,-156.75
355,61.75,-156.75
356,62.25,-156.75
357,62.75,-156.75
358,63.25,-156.75
359,63.75,-156.75
360,64.25,-156.75
361,64.75,-156.75
362,65.25,-156.75
363,65.75,-156.75
364,66.25,-156.75
365,66.75,-156.75
366,67.25,-156.75
367,67.75,-156.75
368,68.25,-156.75
369,68.75,-156.75
370,69.25,-156.75
371,69.75,-156.75
372,70.25,-156.75
373,70.75,-156.75
374,57.75,-156.25
375,58.25,-156.25
376,58.75,-156.25
377,59.25,-156.25
378,60.25,-156.25
379,60.75,-156.25
380,61.25,-156.25
381,61.75,-156.25
382,62.25,-156.25
383,62.75,-156.25
384,63.25,-156.25
385,63.75,-156.25
386,64.25,-156.25
387,64.75,-156.25
388,65.25,-156.25
389,65.75,-156.25
390,66.25,-156.25
391,66.75,-156.25
392,67.25,-156.25
393,67.75,-156.25
394,68.25,-156.25
395,68.75,-156.25
396,69.25,-156.25
397,69.75,-156.25
398,70.25,-156.25
399,70.75,-156.25
400,57.75,-155.75
401,58.25,-155.75
402,60.25,-155.75
403,60.75,-155.75
404,61.25,-155.75
405,61.75,-155.75
406,62.25,-155.75
407,62.75,-155.75
408,63.25,-155.75
409,63.75,-155.75
410,64.25,-155.75
411,64.75,-155.75
412,65.25,-155.75
413,65.75,-155.75
414,66.25,-155.75
415,66.75,-155.75
416,67.25,-155.75
417,67.75,-155.75
418,68.25,-155.75
419,68.75,-155.75
420,69.25,-155.75
421,69.75,-155.75
422,70.25,-155.75
423,70.75,-155.75
424,58.25,-155.25
425,60.25,-155.25
426,60.75,-155.25
427,61.25,-155.25
428,61.75,-155.25
429,62.25,-155.25
430,62.75,-155.25
431,63.25,-155.25
432,63.75,-155.25
433,64.25,-155.25
434,64.75,-155.25
435,65.25,-155.25
436,65.75,-155.25
437,66.25,-155.25
438,66.75,-155.25
439,67.25,-155.25
440,67.75,-155.25
441,68.25,-155.25
442,68.75,-155.25
443,69.25,-155.25
444,69.75,-155.25
445,70.25,-155.25
446,70.75,-155.25
447,58.25,-154.75
448,58.75,-154.75
449,60.25,-154.75
450,60.75,-154.75
451,61.25,-154.75
452,61.75,-154.75
453,62.25,-154.75
454,62.75,-154.75
455,63.25,-154.75
456,63.75,-154.75
457,64.25,-154.75
458,64.75,-154.75
459,65.25,-154.75
460,65.75,-154.75
461,66.25,-154.75
462,66.75,-154.75
463,67.25,-154.75
464,67.75,-154.75
465,68.25,-154.75
466,68.75,-154.75
467,69.25,-154.75
468,69.75,-154.75
469,70.25,-154.75
470,70.75,-154.75
471,57.25,-154.25
472,58.75,-154.25
473,59.25,-154.25
474,59.75,-154.25
475,60.25,-154.25
476,60.75,-154.25
477,61.25,-154.25
478,61.75,-154.25
479,62.25,-154.25
480,62.75,-154.25
481,63.25,-154.25
482,63.75,-154.25
483,64.25,-154.25
484,64.75,-154.25
485,65.25,-154.25
486,65.75,-154.25
487,66.25,-154.25
488,66.75,-154.25
489,67.25,-154.25
490,67.75,-154.25
491,68.25,-154.25
492,68.75,-154.25
493,69.25,-154.25
494,69.75,-154.25
495,70.25,-154.25
496,70.75,-154.25
497,57.25,-153.75
498,58.75,-153.75
499,59.75,-153.75
500,60.25,-153.75
501,60.75,-153.75
502,61.25,-153.75
503,61.75,-153.75
504,62.25,-153.75
505,62.75,-153.75
506,63.25,-153.75
507,63.75,-153.75
508,64.25,-153.75
509,64.75,-153.75
510,65.25,-153.75
511,65.75,-153.75
512,66.25,-153.75
513,66.75,-153.75
514,67.25,-153.75
515,67.75,-153.75
516,68.25,-153.75
517,68.75,-153.75
518,69.25,-153.75
519,69.75,-153.75
520,70.25,-153.75
521,57.25,-153.25
522,57.75,-153.25
523,59.75,-153.25
524,60.25,-153.25
525,60.75,-153.25
526,61.25,-153.25
527,61.75,-153.25
528,62.25,-153.25
529,62.75,-153.25
530,63.25,-153.25
531,63.75,-153.25
532,64.25,-153.25
533,64.75,-153.25
534,65.25,-153.25
535,65.75,-153.25
536,66.25,-153.25
537,66.75,-153.25
538,67.25,-153.25
539,67.75,-153.25
540,68.25,-153.25
541,68.75,-153.25
542,69.25,-153.25
543,69.75,-153.25
544,70.25,-153.25
545,57.75,-152.75
546,58.25,-152.75
547,60.25,-152.75
548,60.75,-152.75
549,61.25,-152.75
550,61.75,-152.75
551,62.25,-152.75
552,62.75,-152.75
553,63.25,-152.75
554,63.75,-152.75
555,64.25,-152.75
556,64.75,-152.75
557,65.25,-152.75
558,65.75,-152.75
559,66.25,-152.75
560,66.75,-152.75
561,67.25,-152.75
562,67.75,-152.75
563,68.25,-152.75
564,68.75,-152.75
565,69.25,-152.75
566,69.75,-152.75
567,70.25,-152.75
568,70.75,-152.75
569,60.75,-152.25
570,61.25,-152.25
571,61.75,-152.25
572,62.25,-152.25
573,62.75,-152.25
574,63.25,-152.25
575,63.75,-152.25
576,64.25,-152.25
577,64.75,-152.25
578,65.25,-152.25
579,65.75,-152.25
580,66.25,-152.25
581,66.75,-152.25
582,67.25,-152.25
583,67.75,-152.25
584,68.25,-152.25
585,68.75,-152.25
586,69.25,-152.25
587,69.75,-152.25
588,70.25,-152.25
589,61.25,-151.75
590,61.75,-151.75
591,62.25,-151.75
592,62.75,-151.75
593,63.25,-151.75
594,63.75,-151.75
595,64.25,-151.75
596,64.75,-151.75
597,65.25,-151.75
598,65.75,-151.75
599,66.25,-151.75
600,66.75,-151.75
601,67.25,-151.75
602,67.75,-151.75
603,68.25,-151.75
604,68.75,-151.75
605,69.25,-151.75
606,69.75,-151.75
607,70.25,-151.75
608,59.75,-151.25
609,60.25,-151.25
610,61.25,-151.25
611,61.75,-151.25
612,62.25,-151.25
613,62.75,-151.25
614,63.25,-151.25
615,63.75,-151.25
616,64.25,-151.25
617,64.75,-151.25
618,65.25,-151.25
619,65.75,-151.25
620,66.25,-151.25
621,66.75,-151.25
622,67.25,-151.25
623,67.75,-151.25
624,68.25,-151.25
625,68.75,-151.25
626,69.25,-151.25
627,69.75,-151.25
628,70.25,-151.25
629,59.75,-150.75
630,60.25,-150.75
631,60.75,-150.75
632,61.25,-150.75
633,61.75,-150.75
634,62.25,-150.75
635,62.75,-150.75
636,63.25,-150.75
637,63.75,-150.75
638,64.25,-150.75
639,64.75,-150.75
640,65.25,-150.75
641,65.75,-150.75
642,66.25,-150.75
643,66.75,-150.75
644,67.25,-150.75
645,67.75,-150.75
646,68.25,-150.75
647,68.75,-150.75
648,69.25,-150.75
649,69.75,-150.75
650,70.25,-150.75
651,59.75,-150.25
652,60.25,-150.25
653,60.75,-150.25
654,61.25,-150.25
655,61.75,-150.25
656,62.25,-150.25
657,62.75,-150.25
658,63.25,-150.25
659,63.75,-150.25
660,64.25,-150.25
661,64.75,-150.25
662,65.25,-150.25
663,65.75,-150.25
664,66.25,-150.25
665,66.75,-150.25
666,67.25,-150.25
667,67.75,-150.25
668,68.25,-150.25
669,68.75,-150.25
670,69.25,-150.25
671,69.75,-150.25
672,70.25,-150.25
673,60.25,-149.75
674,60.75,-149.75
675,61.25,-149.75
676,61.75,-149.75
677,62.25,-149.75
678,62.75,-149.75
679,63.25,-149.75
680,63.75,-149.75
681,64.25,-149.75
682,64.75,-149.75
683,65.25,-149.75
684,65.75,-149.75
685,66.25,-149.75
686,66.75,-149.75
687,67.25,-149.75
688,67.75,-149.75
689,68.25,-149.75
690,68.75,-149.75
691,69.25,-149.75
692,69.75,-149.75
693,70.25,-149.75
694,60.25,-149.25
695,60.75,-149.25
696,61.25,-149.25
697,61.75,-149.25
698,62.25,-149.25
699,62.75,-149.25
700,63.25,-149.25
701,63.75,-149.25
702,64.25,-149.25
703,64.75,-149.25
704,65.25,-149.25
705,65.75,-149.25
706,66.25,-149.25
707,66.75,-149.25
708,67.25,-149.25
709,67.75,-149.25
710,68.25,-149.25
711,68.75,-149.25
712,69.25,-149.25
713,69.75,-149.25
714,70.25,-149.25
715,60.25,-148.75
716,60.75,-148.75
717,61.25,-148.75
718,61.75,-148.75
719,62.25,-148.75
720,62.75,-148.75
721,63.25,-148.75
722,63.75,-148.75
723,64.25,-148.75
724,64.75,-148.75
725,65.25,-148.75
726,65.75,-148.75
727,66.25,-148.75
728,66.75,-148.75
729,67.25,-148.75
730,67.75,-148.75
731,68.25,-148.75
732,68.75,-148.75
733,69.25,-148.75
734,69.75,-148.75
735,70.25,-148.75
736,60.25,-148.25
737,60.75,-148.25
738,61.25,-148.25
739,61.75,-148.25
740,62.25,-148.25
741,62.75,-148.25
742,63.25,-148.25
743,63.75,-148.25
744,64.25,-148.25
745,64.75,-148.25
746,65.25,-148.25
747,65.75,-148.25
748,66.25,-148.25
749,66.75,-148.25
750,67.25,-148.25
751,67.75,-148.25
752,68.25,-148.25
753,68.75,-148.25
754,69.25,-148.25
755,69.75,-148.25
756,61.25,-147.75
757,61.75,-147.75
758,62.25,-147.75
759,62.75,-147.75
760,63.25,-147.75
761,63.75,-147.75
762,64.25,-147.75
763,64.75,-147.75
764,65.25,-147.75
765,65.75,-147.75
766,66.25,-147.75
767,66.75,-147.75
768,67.25,-147.75
769,67.75,-147.75
770,68.25,-147.75
771,68.75,-147.75
772,69.25,-147.75
773,69.75,-147.75
774,61.75,-147.25
775,62.25,-147.25
776,62.75,-147.25
777,63.25,-147.25
778,63.75,-147.25
779,64.25,-147.25
780,64.75,-147.25
781,65.25,-147.25
782,65.75,-147.25
783,66.25,-147.25
784,66.75,-147.25
785,67.25,-147.25
786,67.75,-147.25
787,68.25,-147.25
788,68.75,-147.25
789,69.25,-147.25
790,69.75,-147.25
791,62.25,-146.75
792,62.75,-146.75
793,63.25,-146.75
794,63.75,-146.75
795,64.25,-146.75
796,64.75,-146.75
797,65.25,-146.75
798,65.75,-146.75
799,66.25,-146.75
800,66.75,-146.75
801,67.25,-146.75
802,67.75,-146.75
803,68.25,-146.75
804,68.75,-146.75
805,69.25,-146.75
806,69.75,-146.75
807,60.75,-146.25
808,61.25,-146.25
809,61.75,-146.25
810,62.25,-146.25
811,62.75,-146.25
812,63.25,-146.25
813,63.75,-146.25
814,64.25,-146.25
815,64.75,-146.25
816,65.25,-146.25
817,65.75,-146.25
818,66.25,-146.25
819,66.75,-146.25
820,67.25,-146.25
821,67.75,-146.25
822,68.25,-146.25
823,68.75,-146.25
824,69.25,-146.25
825,69.75,-146.25
826,60.75,-145.75
827,61.25,-145.75
828,61.75,-145.75
829,62.25,-145.75
830,62.75,-145.75
831,63.25,-145.75
832,63.75,-145.75
833,64.25,-145.75
834,64.75,-145.75
835,65.25,-145.75
836,65.75,-145.75
837,66.25,-145.75
838,66.75,-145.75
839,67.25,-145.75
840,67.75,-145.75
841,68.25,-145.75
842,68.75,-145.75
843,69.25,-145.75
844,69.75,-145.75
845,60.75,-145.25
846,61.25,-145.25
847,61.75,-145.25
848,62.25,-145.25
849,62.75,-145.25
850,63.25,-145.25
851,63.75,-145.25
852,64.25,-145.25
853,64.75,-145.25
854,65.25,-145.25
855,65.75,-145.25
856,66.25,-145.25
857,66.75,-145.25
858,67.25,-145.25
859,67.75,-145.25
860,68.25,-145.25
861,68.75,-145.25
862,69.25,-145.25
863,69.75,-145.25
864,60.75,-144.75
865,61.25,-144.75
866,61.75,-144.75
867,62.25,-144.75
868,62.75,-144.75
869,63.25,-144.75
870,63.75,-144.75
871,64.25,-144.75
872,64.75,-144.75
873,65.25,-144.75
874,65.75,-144.75
875,66.25,-144.75
876,66.75,-144.75
877,67.25,-144.75
878,67.75,-144.75
879,68.25,-144.75
880,68.75,-144.75
881,69.25,-144.75
882,69.75,-144.75
883,60.25,-144.25
884,60.75,-144.25
885,61.25,-144.25
886,61.75,-144.25
887,62.25,-144.25
888,62.75,-144.25
889,63.25,-144.25
890,63.75,-144.25
891,64.25,-144.25
892,64.75,-144.25
893,65.25,-144.25
894,65.75,-144.25
895,66.25,-144.25
896,66.75,-144.25
897,67.25,-144.25
898,67.75,-144.25
899,68.25,-144.25
900,68.75,-144.25
901,69.25,-144.25
902,69.75,-144.25
903,60.75,-143.75
904,61.25,-143.75
905,61.75,-143.75
906,62.25,-143.75
907,62.75,-143.75
908,63.25,-143.75
909,63.75,-143.75
910,64.25,-143.75
911,64.75,-143.75
912,65.25,-143.75
913,65.75,-143.75
914,66.25,-143.75
915,66.75,-143.75
916,67.25,-143.75
917,67.75,-143.75
918,68.25,-143.75
919,68.75,-143.75
920,69.25,-143.75
921,69.75,-143.75
922,60.75,-143.25
923,61.25,-143.25
924,61.75,-143.25
925,62.25,-143.25
926,62.75,-143.25
927,63.25,-143.25
928,63.75,-143.25
929,64.25,-143.25
930,64.75,-143.25
931,65.25,-143.25
932,65.75,-143.25
933,66.25,-143.25
934,66.75,-143.25
935,67.25,-143.25
936,67.75,-143.25
937,68.25,-143.25
938,68.75,-143.25
939,69.25,-143.25
940,69.75,-143.25
941,60.75,-142.75
942,61.25,-142.75
943,61.75,-142.75
944,62.25,-142.75
945,62.75,-142.75
946,63.25,-142.75
947,63.75,-142.75
948,64.25,-142.75
949,64.75,-142.75
950,65.25,-142.75
951,65.75,-142.75
952,66.25,-142.75
953,66.75,-142.75
954,67.25,-142.75
955,67.75,-142.75
956,68.25,-142.75
957,68.75,-142.75
958,69.25,-142.75
959,69.75,-142.75
960,60.75,-142.25
961,61.25,-142.25
962,61.75,-142.25
963,62.25,-142.25
964,62.75,-142.25
965,63.25,-142.25
966,63.75,-142.25
967,64.25,-142.25
968,64.75,-142.25
969,65.25,-142.25
970,65.75,-142.25
971,66.25,-142.25
972,66.75,-142.25
973,67.25,-142.25
974,67.75,-142.25
975,68.25,-142.25
976,68.75,-142.25
977,69.25,-142.25
978,69.75,-142.25
979,61.25,-141.75
980,61.75,-141.75
981,62.25,-141.75
982,62.75,-141.75
983,63.25,-141.75
984,63.75,-141.75
985,64.25,-141.75
986,64.75,-141.75
987,65.25,-141.75
988,65.75,-141.75
989,66.25,-141.75
990,66.75,-141.75
991,67.25,-141.75
992,67.75,-141.75
993,68.25,-141.75
994,68.75,-141.75
995,69.25,-141.75
996,69.75,-141.75
997,61.25,-141.25
998,61.75,-141.25
999,62.25,-141.25
1000,62.75,-141.25
1001,63.25,-141.25
1002,63.75,-141.25
1003,64.25,-141.25
1004,64.75,-141.25
1005,65.25,-141.25
1006,65.75,-141.25
1007,66.25,-141.25
1008,66.75,-141.25
1009,67.25,-141.25
1010,67.75,-141.25
1011,68.25,-141.25
1012,68.75,-141.25
1013,69.25,-141.25
1014,60.75,-140.75
1015,61.25,-140.75
1016,61.75,-140.75
1017,62.25,-140.75
1018,62.75,-140.75
1019,63.25,-140.75
1020,63.75,-140.75
1021,64.25,-140.75
1022,64.75,-140.75
1023,65.25,-140.75
1024,65.75,-140.75
1025,66.25,-140.75
1026,66.75,-140.75
1027,67.25,-140.75
1028,67.75,-140.75
1029,68.25,-140.75
1030,68.75,-140.75
1031,69.25,-140.75
1032,61.25,-140.25
1033,61.75,-140.25
1034,62.25,-140.25
1035,62.75,-140.25
1036,63.25,-140.25
1037,63.75,-140.25
1038,64.25,-140.25
1039,64.75,-140.25
1040,65.25,-140.25
1041,65.75,-140.25
1042,66.25,-140.25
1043,66.75,-140.25
1044,67.25,-140.25
1045,67.75,-140.25
1046,68.25,-140.25
1047,68.75,-140.25
1048,69.25,-140.25
1049,61.25,-139.75
1050,61.75,-139.75
1051,62.25,-139.75
1052,62.75,-139.75
1053,63.25,-139.75
1054,63.75,-139.75
1055,64.25,-139.75
1056,64.75,-139.75
1057,65.25,-139.75
1058,65.75,-139.75
1059,66.25,-139.75
1060,66.75,-139.75
1061,67.25,-139.75
1062,67.75,-139.75
1063,68.25,-139.75
1064,68.75,-139.75
1065,69.25,-139.75
1066,61.25,-139.25
1067,61.75,-139.25
1068,62.25,-139.25
1069,62.75,-139.25
1070,63.25,-139.25
1071,63.75,-139.25
1072,64.25,-139.25
1073,64.75,-139.25
1074,65.25,-139.25
1075,65.75,-139.25
1076,66.25,-139.25
1077,66.75,-139.25
1078,67.25,-139.25
1079,67.75,-139.25
1080,68.25,-139.25
1081,68.75,-139.25
1082,69.25,-139.25
1083,60.75,-138.75
1084,61.25,-138.75
1085,61.75,-138.75
1086,62.25,-138.75
1087,62.75,-138.75
1088,63.25,-138.75
1089,63.75,-138.75
1090,64.25,-138.75
1091,64.75,-138.75
1092,65.25,-138.75
1093,65.75,-138.75
1094,66.25,-138.75
1095,66.75,-138.75
1096,67.25,-138.75
1097,67.75,-138.75
1098,68.25,-138.75
1099,68.75,-138.75
1100,69.25,-138.75
1101,60.75,-138.25
1102,61.25,-138.25
1103,61.75,-138.25
1104,62.25,-138.25
1105,62.75,-138.25
1106,63.25,-138.25
1107,63.75,-138.25
1108,64.25,-138.25
1109,64.75,-138.25
1110,65.25,-138.25
1111,65.75,-138.25
1112,66.25,-138.25
1113,66.75,-138.25
1114,67.25,-138.25
1115,67.75,-138.25
1116,68.25,-138.25
1117,68.75,-138.25
1118,58.75,-137.75
1119,59.75,-137.75
1120,60.25,-137.75
1121,60.75,-137.75
1122,61.25,-137.75
1123,61.75,-137.75
1124,62.25,-137.75
1125,62.75,-137.75
1126,63.25,-137.75
1127,63.75,-137.75
1128,64.25,-137.75
1129,64.75,-137.75
1130,65.25,-137.75
1131,65.75,-137.75
1132,66.25,-137.75
1133,66.75,-137.75
1134,67.25,-137.75
1135,67.75,-137.75
1136,68.25,-137.75
1137,68.75,-137.75
1138,59.25,-137.25
1139,59.75,-137.25
1140,60.25,-137.25
1141,60.75,-137.25
1142,61.25,-137.25
1143,61.75,-137.25
1144,62.25,-137.25
1145,62.75,-137.25
1146,63.25,-137.25
1147,63.75,-137.25
1148,64.25,-137.25
1149,64.75,-137.25
1150,65.25,-137.25
1151,65.75,-137.25
1152,66.25,-137.25
1153,66.75,-137.25
1154,67.25,-137.25
1155,67.75,-137.25
1156,68.25,-137.25
1157,68.75,-137.25
1158,59.25,-136.75
1159,59.75,-136.75
1160,60.25,-136.75
1161,60.75,-136.75
1162,61.25,-136.75
1163,61.75,-136.75
1164,62.25,-136.75
1165,62.75,-136.75
1166,63.25,-136.75
1167,63.75,-136.75
1168,64.25,-136.75
1169,64.75,-136.75
1170,65.25,-136.75
1171,65.75,-136.75
1172,66.25,-136.75
1173,66.75,-136.75
1174,67.25,-136.75
1175,67.75,-136.75
1176,68.25,-136.75
1177,68.75,-136.75
1178,57.75,-136.25
1179,58.25,-136.25
1180,58.75,-136.25
1181,59.25,-136.25
1182,59.75,-136.25
1183,60.25,-136.25
1184,60.75,-136.25
1185,61.25,-136.25
1186,61.75,-136.25
1187,62.25,-136.25
1188,62.75,-136.25
1189,63.25,-136.25
1190,63.75,-136.25
1191,64.25,-136.25
1192,64.75,-136.25
1193,65.25,-136.25
1194,65.75,-136.25
1195,66.25,-136.25
1196,66.75,-136.25
1197,67.25,-136.25
1198,67.75,-136.25
1199,68.25,-136.25
1200,68.75,-136.25
1201,57.75,-135.75
1202,58.25,-135.75
1203,59.25,-135.75
1204,59.75,-135.75
1205,60.25,-135.75
1206,60.75,-135.75
1207,61.25,-135.75
1208,61.75,-135.75
1209,62.25,-135.75
1210,62.75,-135.75
1211,63.25,-135.75
1212,63.75,-135.75
1213,64.25,-135.75
1214,64.75,-135.75
1215,65.25,-135.75
1216,65.75,-135.75
1217,66.25,-135.75
1218,66.75,-135.75
1219,67.25,-135.75
1220,67.75,-135.75
1221,68.25,-135.75
1222,68.75,-135.75
1223,69.25,-135.75
1224,57.25,-135.25
1225,57.75,-135.25
1226,58.25,-135.25
1227,58.75,-135.25
1228,59.25,-135.25
1229,59.75,-135.25
1230,60.25,-135.25
1231,60.75,-135.25
1232,61.25,-135.25
1233,61.75,-135.25
1234,62.25,-135.25
1235,62.75,-135.25
1236,63.25,-135.25
1237,63.75,-135.25
1238,64.25,-135.25
1239,64.75,-135.25
1240,65.25,-135.25
1241,65.75,-135.25
1242,66.25,-135.25
1243,66.75,-135.25
1244,67.25,-135.25
1245,67.75,-135.25
