ID,LATITUDE,LONGITUDE
1297,63.25,9.25
1298,30.75,9.75
1299,31.25,9.75
1300,31.75,9.75
1301,32.25,9.75
1302,32.75,9.75
1303,33.25,9.75
1304,33.75,9.75
1305,34.25,9.75
1306,34.75,9.75
1307,35.25,9.75
1308,35.75,9.75
1309,36.25,9.75
1310,36.75,9.75
1311,37.25,9.75
1312,40.25,9.75
1313,40.75,9.75
1314,44.75,9.75
1315,45.25,9.75
1316,45.75,9.75
1317,46.25,9.75
1318,46.75,9.75
1319,47.25,9.75
1320,47.75,9.75
1321,48.25,9.75
1322,48.75,9.75
1323,49.25,9.75
1324,49.75,9.75
1325,50.25,9.75
1326,50.75,9.75
1327,51.25,9.75
1328,51.75,9.75
1329,52.25,9.75
1330,52.75,9.75
1331,53.25,9.75
1332,53.75,9.75
1333,54.25,9.75
1334,54.75,9.75
1335,55.25,9.75
1336,55.75,9.75
1337,56.25,9.75
1338,57.25,9.75
1339,59.25,9.75
1340,59.75,9.75
1341,60.25,9.75
1342,60.75,9.75
1343,61.25,9.75
1344,61.75,9.75
1345,62.25,9.75
1346,62.75,9.75
1347,63.25,9.75
1348,63.75,9.75
1349,30.25,10.25
1350,30.75,10.25
1351,31.25,10.25
1352,31.75,10.25
1353,32.25,10.25
1354,32.75,10.25
1355,33.25,10.25
1356,33.75,10.25
1357,34.75,10.25
1358,35.25,10.25
1359,35.75,10.25
1360,36.25,10.25
1361,36.75,10.25
1362,44.75,10.25
1363,45.25,10.25
1364,45.75,10.25
1365,46.25,10.25
1366,46.75,10.25
1367,47.25,10.25
1368,47.75,10.25
1369,48.25,10.25
1370,48.75,10.25
1371,49.25,10.25
1372,49.75,10.25
1373,50.25,10.25
1374,50.75,10.25
1375,51.25,10.25
1376,51.75,10.25
1377,52.25,10.25
1378,52.75,10.25
1379,53.25,10.25
1380,53.75,10.25
1381,54.25,10.25
1382,56.25,10.25
1383,56.75,10.25
1384,59.25,10.25
1385,59.75,10.25
1386,60.25,10.25
1387,60.75,10.25
1388,61.25,10.25
1389,61.75,10.25
1390,62.25,10.25
1391,62.75,10.25
1392,63.25,10.25
1393,30.25,10.75
1394,30.75,10.75
1395,31.25,10.75
1396,31.75,10.75
1397,32.25,10.75
1398,32.75,10.75
1399,33.25,10.75
1400,34.75,10.75
1401,35.25,10.75
1402,35.75,10.75
1403,36.75,10.75
1404,43.75,10.75
1405,44.25,10.75
1406,44.75,10.75
1407,45.25,10.75
1408,45.75,10.75
1409,46.25,10.75
1410,47.25,10.75
1411,47.75,10.75
1412,48.25,10.75
1413,48.75,10.75
1414,49.25,10.75
1415,49.75,10.75
1416,50.25,10.75
1417,50.75,10.75
1418,51.25,10.75
1419,51.75,10.75
1420,52.25,10.75
1421,52.75,10.75
1422,53.25,10.75
1423,53.75,10.75
1424,54.25,10.75
1425,55.25,10.75
1426,60.25,10.75
1427,60.75,10.75
1428,61.25,10.75
1429,61.75,10.75
1430,62.25,10.75
1431,62.75,10.75
1432,63.25,10.75
1433,64.25,10.75
1434,29.75,11.25
1435,30.25,11.25
1436,30.75,11.25
1437,31.25,11.25
1438,31.75,11.25
1439,32.25,11.25
1440,32.75,11.25
1441,33.25,11.25
1442,43.25,11.25
1443,43.75,11.25
1444,44.25,11.25
1445,44.75,11.25
1446,45.25,11.25
1447,45.75,11.25
1448,46.25,11.25
1449,46.75,11.25
1450,47.25,11.25
1451,47.75,11.25
1452,48.25,11.25
1453,48.75,11.25
1454,49.25,11.25
1455,49.75,11.25
1456,50.25,11.25
1457,50.75,11.25
1458,51.25,11.25
1459,51.75,11.25
1460,52.25,11.25
1461,52.75,11.25
1462,53.25,11.25
1463,53.75,11.25
1464,59.75,11.25
1465,60.25,11.25
1466,60.75,11.25
1467,61.25,11.25
1468,61.75,11.25
1469,62.25,11.25
1470,62.75,11.25
1471,63.25,11.25
1472,63.75,11.25
1473,64.25,11.25
1474,29.75,11.75
1475,30.25,11.75
1476,30.75,11.75
1477,31.25,11.75
1478,31.75,11.75
1479,32.25,11.75
1480,32.75,11.75
1481,42.75,11.75
1482,43.25,11.75
1483,43.75,11.75
1484,44.25,11.75
1485,44.75,11.75
1486,45.25,11.75
1487,45.75,11.75
1488,46.25,11.75
1489,46.75,11.75
1490,47.25,11.75
1491,47.75,11.75
1492,48.25,11.75
1493,48.75,11.75
1494,49.25,11.75
1495,49.75,11.75
1496,50.25,11.75
1497,50.75,11.75
1498,51.25,11.75
1499,51.75,11.75
1500,52.25,11.75
1501,52.75,11.75
1502,53.25,11.75
1503,53.75,11.75
1504,55.75,11.75
1505,58.75,11.75
1506,59.25,11.75
1507,59.75,11.75
1508,60.25,11.75
1509,60.75,11.75
1510,61.25,11.75
1511,61.75,11.75
1512,62.25,11.75
1513,62.75,11.75
1514,63.25,11.75
1515,63.75,11.75
1516,64.25,11.75
1517,29.25,12.25
1518,29.75,12.25
1519,30.25,12.25
1520,30.75,12.25
1521,31.25,12.25
1522,31.75,12.25
1523,32.25,12.25
1524,32.75,12.25
1525,42.25,12.25
1526,43.25,12.25
1527,43.75,12.25
1528,44.25,12.25
1529,44.75,12.25
1530,45.25,12.25
1531,45.75,12.25
1532,46.25,12.25
1533,46.75,12.25
1534,47.25,12.25
1535,47.75,12.25
1536,48.25,12.25
1537,48.75,12.25
1538,49.25,12.25
1539,49.75,12.25
1540,50.25,12.25
1541,50.75,12.25
1542,51.25,12.25
1543,51.75,12.25
1544,52.25,12.25
1545,52.75,12.25
1546,53.25,12.25
1547,53.75,12.25
1548,54.25,12.25
1549,55.25,12.25
1550,55.75,12.25
1551,58.25,12.25
1552,58.75,12.25
1553,59.75,12.25
1554,60.25,12.25
1555,60.75,12.25
1556,61.25,12.25
1557,61.75,12.25
1558,62.75,12.25
1559,63.25,12.25
1560,63.75,12.25
1561,64.25,12.25
1562,64.75,12.25
1563,28.75,12.75
1564,29.25,12.75
1565,29.75,12.75
1566,30.25,12.75
1567,30.75,12.75
1568,31.25,12.75
1569,31.75,12.75
1570,32.25,12.75
1571,32.75,12.75
1572,42.25,12.75
1573,42.75,12.75
1574,43.25,12.75
1575,43.75,12.75
1576,45.75,12.75
1577,46.25,12.75
1578,46.75,12.75
1579,47.25,12.75
1580,47.75,12.75
1581,48.25,12.75
1582,48.75,12.75
1583,49.25,12.75
1584,49.75,12.75
1585,50.25,12.75
1586,50.75,12.75
1587,51.25,12.75
1588,51.75,12.75
1589,52.25,12.75
1590,52.75,12.75
1591,53.25,12.75
1592,53.75,12.75
1593,54.25,12.75
1594,56.25,12.75
1595,57.25,12.75
1596,57.75,12.75
1597,58.25,12.75
1598,59.25,12.75
1599,59.75,12.75
1600,60.25,12.75
1601,60.75,12.75
1602,61.25,12.75
1603,61.75,12.75
1604,62.25,12.75
1605,62.75,12.75
1606,63.25,12.75
1607,63.75,12.75
1608,64.25,12.75
1609,64.75,12.75
1610,65.25,12.75
1611,28.25,13.25
1612,28.75,13.25
1613,29.25,13.25
1614,29.75,13.25
1615,30.25,13.25
1616,30.75,13.25
1617,31.25,13.25
1618,31.75,13.25
1619,32.25,13.25
1620,32.75,13.25
1621,41.75,13.25
1622,42.25,13.25
1623,42.75,13.25
1624,43.25,13.25
1625,43.75,13.25
1626,46.25,13.25
1627,46.75,13.25
1628,47.25,13.25
1629,47.75,13.25
1630,48.25,13.25
1631,48.75,13.25
1632,49.25,13.25
1633,49.75,13.25
1634,50.25,13.25
1635,50.75,13.25
1636,51.25,13.25
1637,51.75,13.25
1638,52.25,13.25
1639,52.75,13.25
1640,53.25,13.25
1641,53.75,13.25
1642,54.25,13.25
1643,56.25,13.25
1644,57.25,13.25
1645,57.75,13.25
1646,58.25,13.25
1647,59.75,13.25
1648,60.25,13.25
1649,60.75,13.25
1650,61.25,13.25
1651,61.75,13.25
1652,62.25,13.25
1653,62.75,13.25
1654,63.25,13.25
1655,63.75,13.25
1656,64.25,13.25
1657,64.75,13.25
1658,65.25,13.25
1659,65.75,13.25
1660,66.25,13.25
1661,28.25,13.75
1662,28.75,13.75
1663,29.25,13.75
1664,29.75,13.75
1665,30.25,13.75
1666,30.75,13.75
1667,31.25,13.75
1668,31.75,13.75
1669,32.25,13.75
1670,32.75,13.75
1671,37.75,13.75
1672,41.75,13.75
1673,42.25,13.75
1674,42.75,13.75
1675,43.25,13.75
1676,46.25,13.75
1677,46.75,13.75
1678,47.25,13.75
1679,47.75,13.75
1680,48.25,13.75
1681,48.75,13.75
1682,49.25,13.75
1683,49.75,13.75
1684,50.25,13.75
1685,50.75,13.75
1686,51.25,13.75
1687,51.75,13.75
1688,52.25,13.75
1689,52.75,13.75
1690,53.25,13.75
1691,53.75,13.75
1692,55.75,13.75
1693,56.25,13.75
1694,56.75,13.75
1695,57.25,13.75
1696,57.75,13.75
1697,58.25,13.75
1698,58.75,13.75
1699,59.75,13.75
1700,60.25,13.75
1701,60.75,13.75
1702,61.25,13.75
1703,61.75,13.75
1704,62.25,13.75
1705,62.75,13.75
1706,63.25,13.75
1707,63.75,13.75
1708,64.25,13.75
1709,64.75,13.75
1710,65.25,13.75
1711,65.75,13.75
1712,66.25,13.75
1713,66.75,13.75
1714,28.25,14.25
1715,28.75,14.25
1716,29.25,14.25
1717,29.75,14.25
1718,30.25,14.25
1719,30.75,14.25
1720,31.25,14.25
1721,31.75,14.25
1722,32.25,14.25
1723,37.75,14.25
1724,41.75,14.25
1725,42.25,14.25
1726,45.25,14.25
1727,45.75,14.25
1728,46.25,14.25
1729,46.75,14.25
1730,47.25,14.25
1731,47.75,14.25
1732,48.25,14.25
1733,48.75,14.25
1734,49.25,14.25
1735,49.75,14.25
1736,50.25,14.25
1737,50.75,14.25
1738,51.25,14.25
1739,51.75,14.25
1740,52.25,14.25
1741,52.75,14.25
1742,53.25,14.25
1743,53.75,14.25
1744,55.75,14.25
1745,56.25,14.25
1746,56.75,14.25
1747,57.25,14.25
1748,57.75,14.25
1749,58.25,14.25
1750,58.75,14.25
1751,59.75,14.25
1752,60.25,14.25
1753,60.75,14.25
1754,61.25,14.25
1755,61.75,14.25
1756,62.25,14.25
1757,62.75,14.25
1758,63.25,14.25
1759,63.75,14.25
1760,64.25,14.25
1761,64.75,14.25
1762,65.25,14.25
1763,65.75,14.25
1764,66.25,14.25
1765,66.75,14.25
1766,28.75,14.75
1767,29.25,14.75
1768,29.75,14.75
1769,30.25,14.75
1770,30.75,14.75
1771,31.25,14.75
1772,31.75,14.75
1773,32.25,14.75
1774,37.25,14.75
1775,37.75,14.75
1776,41.25,14.75
1777,41.75,14.75
1778,45.25,14.75
1779,45.75,14.75
1780,46.25,14.75
1781,46.75,14.75
1782,47.25,14.75
1783,47.75,14.75
1784,48.25,14.75
1785,48.75,14.75
1786,49.25,14.75
1787,49.75,14.75
1788,50.25,14.75
1789,50.75,14.75
1790,51.25,14.75
1791,51.75,14.75
1792,52.25,14.75
1793,52.75,14.75
1794,53.25,14.75
1795,53.75,14.75
1796,56.25,14.75
1797,56.75,14.75
1798,57.25,14.75
1799,57.75,14.75
1800,58.75,14.75
1801,59.25,14.75
1802,59.75,14.75
1803,60.25,14.75
1804,60.75,14.75
1805,61.25,14.75
1806,61.75,14.75
1807,62.25,14.75
1808,62.75,14.75
1809,63.25,14.75
1810,63.75,14.75
1811,64.25,14.75
1812,64.75,14.75
1813,65.25,14.75
1814,65.75,14.75
1815,66.25,14.75
1816,66.75,14.75
1817,67.25,14.75
1818,28.75,15.25
1819,29.25,15.25
1820,29.75,15.25
1821,30.25,15.25
1822,30.75,15.25
1823,31.25,15.25
1824,31.75,15.25
1825,32.25,15.25
1826,37.25,15.25
1827,37.75,15.25
1828,38.25,15.25
1829,41.25,15.25
1830,41.75,15.25
1831,45.25,15.25
1832,45.75,15.25
1833,46.25,15.25
1834,46.75,15.25
1835,47.25,15.25
1836,47.75,15.25
1837,48.25,15.25
1838,48.75,15.25
1839,49.25,15.25
1840,49.75,15.25
1841,50.25,15.25
1842,50.75,15.25
1843,51.25,15.25
1844,51.75,15.25
1845,52.25,15.25
1846,52.75,15.25
1847,53.25,15.25
1848,53.75,15.25
1849,56.75,15.25
1850,57.25,15.25
1851,57.75,15.25
1852,58.25,15.25
1853,59.25,15.25
1854,59.75,15.25
1855,60.25,15.25
1856,60.75,15.25
1857,61.25,15.25
1858,61.75,15.25
1859,62.25,15.25
1860,62.75,15.25
1861,63.75,15.25
1862,64.25,15.25
1863,64.75,15.25
1864,65.25,15.25
1865,65.75,15.25
1866,66.25,15.25
1867,66.75,15.25
1868,67.25,15.25
1869,67.75,15.25
1870,68.75,15.25
1871,28.75,15.75
1872,29.25,15.75
1873,29.75,15.75
1874,30.25,15.75
1875,30.75,15.75
1876,31.25,15.75
1877,38.25,15.75
1878,40.25,15.75
1879,40.75,15.75
1880,41.25,15.75
1881,41.75,15.75
1882,44.25,15.75
1883,44.75,15.75
1884,45.25,15.75
1885,45.75,15.75
1886,46.25,15.75
1887,46.75,15.75
1888,47.25,15.75
1889,47.75,15.75
1890,48.25,15.75
1891,48.75,15.75
1892,49.25,15.75
1893,49.75,15.75
1894,50.25,15.75
1895,50.75,15.75
1896,51.25,15.75
1897,51.75,15.75
1898,52.25,15.75
1899,52.75,15.75
1900,53.25,15.75
1901,53.75,15.75
1902,54.25,15.75
1903,56.75,15.75
1904,57.25,15.75
1905,57.75,15.75
1906,58.25,15.75
1907,58.75,15.75
1908,59.25,15.75
1909,59.75,15.75
1910,60.25,15.75
1911,60.75,15.75
1912,61.25,15.75
1913,61.75,15.75
1914,62.25,15.75
1915,62.75,15.75
1916,63.25,15.75
1917,63.75,15.75
1918,64.75,15.75
1919,65.25,15.75
1920,65.75,15.75
1921,66.25,15.75
1922,66.75,15.75
1923,67.25,15.75
1924,67.75,15.75
1925,68.25,15.75
1926,68.75,15.75
1927,28.25,16.25
1928,28.75,16.25
1929,29.25,16.25
1930,29.75,16.25
1931,30.25,16.25
1932,30.75,16.25
1933,31.25,16.25
1934,38.25,16.25
1935,39.75,16.25
1936,40.25,16.25
1937,40.75,16.25
1938,41.25,16.25
1939,44.25,16.25
1940,44.75,16.25
1941,45.25,16.25
1942,45.75,16.25
1943,46.25,16.25
1944,46.75,16.25
1945,47.25,16.25
1946,47.75,16.25
1947,48.25,16.25
1948,48.75,16.25
1949,49.25,16.25
1950,49.75,16.25
1951,50.25,16.25
1952,50.75,16.25
1953,51.25,16.25
1954,51.75,16.25
1955,52.25,16.25
1956,52.75,16.25
1957,53.25,16.25
1958,53.75,16.25
1959,54.25,16.25
1960,56.75,16.25
1961,57.25,16.25
1962,57.75,16.25
1963,58.25,16.25
1964,58.75,16.25
1965,59.25,16.25
1966,59.75,16.25
1967,60.25,16.25
1968,60.75,16.25
1969,61.25,16.25
1970,61.75,16.25
1971,62.25,16.25
1972,62.75,16.25
1973,63.25,16.25
1974,63.75,16.25
1975,64.75,16.25
1976,65.25,16.25
1977,65.75,16.25
1978,66.25,16.25
1979,66.75,16.25
1980,67.25,16.25
1981,67.75,16.25
1982,68.75,16.25
1983,27.25,16.75
1984,27.75,16.75
1985,28.25,16.75
1986,28.75,16.75
1987,29.25,16.75
1988,29.75,16.75
1989,30.25,16.75
1990,30.75,16.75
1991,31.25,16.75
1992,39.25,16.75
1993,40.25,16.75
1994,40.75,16.75
1995,43.75,16.75
1996,44.25,16.75
1997,44.75,16.75
1998,45.25,16.75
1999,45.75,16.75
2000,46.25,16.75
2001,46.75,16.75
2002,47.25,16.75
2003,47.75,16.75
2004,48.25,16.75
2005,48.75,16.75
2006,49.25,16.75
2007,49.75,16.75
2008,50.25,16.75
2009,50.75,16.75
2010,51.25,16.75
2011,51.75,16.75
2012,52.25,16.75
2013,52.75,16.75
2014,53.25,16.75
2015,53.75,16.75
2016,54.25,16.75
2017,58.25,16.75
2018,58.75,16.75
2019,59.25,16.75
2020,59.75,16.75
2021,60.25,16.75
2022,60.75,16.75
2023,61.25,16.75
2024,61.75,16.75
2025,62.25,16.75
2026,62.75,16.75
2027,63.25,16.75
2028,63.75,16.75
2029,64.25,16.75
2030,64.75,16.75
2031,65.75,16.75
2032,66.25,16.75
2033,67.25,16.75
2034,67.75,16.75
2035,68.75,16.75
2036,27.25,17.25
2037,27.75,17.25
2038,28.25,17.25
2039,28.75,17.25
2040,29.25,17.25
2041,29.75,17.25
2042,30.25,17.25
2043,30.75,17.25
2044,40.75,17.25
2045,43.75,17.25
2046,44.25,17.25
2047,44.75,17.25
2048,45.25,17.25
2049,45.75,17.25
2050,46.25,17.25
2051,46.75,17.25
2052,47.25,17.25
2053,47.75,17.25
2054,48.25,17.25
2055,48.75,17.25
2056,49.25,17.25
2057,49.75,17.25
2058,50.25,17.25
2059,50.75,17.25
2060,51.25,17.25
2061,51.75,17.25
2062,52.25,17.25
2063,52.75,17.25
2064,53.25,17.25
2065,53.75,17.25
2066,54.25,17.25
2067,54.75,17.25
2068,59.25,17.25
2069,60.25,17.25
2070,60.75,17.25
2071,61.75,17.25
2072,62.25,17.25
2073,62.75,17.25
2074,63.25,17.25
2075,63.75,17.25
2076,64.25,17.25
2077,64.75,17.25
2078,65.25,17.25
2079,65.75,17.25
2080,66.25,17.25
2081,66.75,17.25
2082,67.25,17.25
2083,67.75,17.25
2084,68.25,17.25
2085,68.75,17.25
2086,27.25,17.75
2087,27.75,17.75
2088,28.75,17.75
2089,29.25,17.75
2090,29.75,17.75
2091,30.25,17.75
2092,30.75,17.75
2093,40.75,17.75
2094,43.25,17.75
2095,43.75,17.75
2096,44.25,17.75
2097,44.75,17.75
2098,45.25,17.75
2099,45.75,17.75
2100,46.25,17.75
2101,46.75,17.75
2102,47.25,17.75
2103,47.75,17.75
2104,48.25,17.75
2105,48.75,17.75
2106,49.25,17.75
2107,49.75,17.75
2108,50.25,17.75
2109,50.75,17.75
2110,51.25,17.75
2111,51.75,17.75
2112,52.25,17.75
2113,52.75,17.75
2114,53.25,17.75
2115,53.75,17.75
2116,54.25,17.75
2117,54.75,17.75
2118,59.25,17.75
2119,59.75,17.75
2120,60.25,17.75
2121,62.75,17.75
2122,63.25,17.75
2123,63.75,17.75
2124,64.25,17.75
2125,64.75,17.75
2126,65.25,17.75
2127,65.75,17.75
2128,66.25,17.75
2129,66.75,17.75
2130,67.25,17.75
2131,67.75,17.75
2132,68.75,17.75
2133,69.25,17.75
2134,28.75,18.25
2135,29.25,18.25
2136,29.75,18.25
2137,30.25,18.25
2138,30.75,18.25
2139,43.25,18.25
2140,43.75,18.25
2141,44.25,18.25
2142,44.75,18.25
2143,45.25,18.25
2144,45.75,18.25
2145,46.25,18.25
2146,46.75,18.25
2147,47.25,18.25
2148,47.75,18.25
2149,48.25,18.25
2150,48.75,18.25
2151,49.25,18.25
2152,49.75,18.25
2153,50.25,18.25
2154,50.75,18.25
2155,51.25,18.25
2156,51.75,18.25
2157,52.25,18.25
2158,52.75,18.25
2159,53.25,18.25
2160,53.75,18.25
2161,54.25,18.25
2162,54.75,18.25
2163,59.25,18.25
2164,59.75,18.25
2165,60.25,18.25
2166,62.75,18.25
2167,63.25,18.25
2168,63.75,18.25
2169,64.25,18.25
2170,64.75,18.25
2171,65.25,18.25
2172,65.75,18.25
2173,66.75,18.25
2174,67.25,18.25
2175,67.75,18.25
2176,68.25,18.25
2177,68.75,18.25
2178,69.25,18.25
2179,28.75,18.75
2180,29.25,18.75
2181,29.75,18.75
2182,30.25,18.75
2183,42.75,18.75
2184,43.25,18.75
2185,43.75,18.75
2186,44.25,18.75
2187,44.75,18.75
2188,45.25,18.75
2189,45.75,18.75
2190,46.25,18.75
2191,46.75,18.75
2192,47.25,18.75
2193,47.75,18.75
2194,48.25,18.75
2195,48.75,18.75
2196,49.25,18.75
2197,49.75,18.75
2198,50.25,18.75
2199,50.75,18.75
2200,51.25,18.75
2201,51.75,18.75
2202,52.25,18.75
2203,52.75,18.75
2204,53.25,18.75
2205,53.75,18.75
2206,54.25,18.75
2207,57.75,18.75
2208,59.75,18.75
2209,63.25,18.75
2210,63.75,18.75
2211,64.25,18.75
2212,64.75,18.75
2213,65.25,18.75
2214,65.75,18.75
2215,66.25,18.75
2216,66.75,18.75
2217,67.25,18.75
2218,67.75,18.75
2219,68.25,18.75
2220,68.75,18.75
2221,69.25,18.75
2222,28.75,19.25
2223,29.25,19.25
2224,29.75,19.25
2225,30.25,19.25
2226,42.75,19.25
2227,43.25,19.25
2228,43.75,19.25
2229,44.25,19.25
2230,44.75,19.25
2231,45.25,19.25
2232,45.75,19.25
2233,46.25,19.25
2234,46.75,19.25
2235,47.25,19.25
2236,47.75,19.25
2237,48.25,19.25
2238,48.75,19.25
2239,49.25,19.25
2240,49.75,19.25
2241,50.25,19.25
2242,50.75,19.25
2243,51.25,19.25
2244,51.75,19.25
2245,52.25,19.25
2246,52.75,19.25
2247,53.25,19.25
2248,53.75,19.25
2249,54.25,19.25
2250,63.75,19.25
2251,64.25,19.25
2252,64.75,19.25
2253,65.25,19.25
2254,65.75,19.25
2255,66.25,19.25
2256,66.75,19.25
2257,67.25,19.25
2258,67.75,19.25
2259,68.25,19.25
2260,68.75,19.25
2261,69.25,19.25
2262,69.75,19.25
2263,28.75,19.75
2264,29.25,19.75
2265,29.75,19.75
2266,30.25,19.75
2267,42.25,19.75
2268,42.75,19.75
2269,43.25,19.75
2270,43.75,19.75
2271,44.25,19.75
2272,44.75,19.75
2273,45.25,19.75
2274,45.75,19.75
2275,46.25,19.75
2276,46.75,19.75
2277,47.25,19.75
2278,47.75,19.75
2279,48.25,19.75
2280,48.75,19.75
2281,49.25,19.75
2282,49.75,19.75
2283,50.25,19.75
2284,50.75,19.75
2285,51.25,19.75
2286,51.75,19.75
2287,52.25,19.75
2288,52.75,19.75
2289,53.25,19.75
2290,53.75,19.75
2291,54.25,19.75
2292,63.75,19.75
2293,64.25,19.75
2294,64.75,19.75
2295,65.25,19.75
2296,65.75,19.75
2297,66.25,19.75
2298,66.75,19.75
2299,67.25,19.75
2300,67.75,19.75
2301,68.25,19.75
2302,68.75,19.75
2303,69.25,19.75
2304,69.75,19.75
2305,29.25,20.25
2306,29.75,20.25
2307,30.25,20.25
2308,30.75,20.25
2309,39.75,20.25
2310,40.25,20.25
2311,40.75,20.25
2312,41.25,20.25
2313,41.75,20.25
2314,42.25,20.25
2315,42.75,20.25
2316,43.25,20.25
2317,43.75,20.25
2318,44.25,20.25
2319,44.75,20.25
2320,45.25,20.25
2321,45.75,20.25
2322,46.25,20.25
2323,46.75,20.25
2324,47.25,20.25
2325,47.75,20.25
2326,48.25,20.25
2327,48.75,20.25
2328,49.25,20.25
2329,49.75,20.25
2330,50.25,20.25
2331,50.75,20.25
2332,51.25,20.25
2333,51.75,20.25
2334,52.25,20.25
2335,52.75,20.25
2336,53.25,20.25
2337,53.75,20.25
2338,54.25,20.25
2339,64.25,20.25
2340,64.75,20.25
2341,65.25,20.25
2342,65.75,20.25
2343,66.25,20.25
2344,66.75,20.25
2345,67.25,20.25
2346,67.75,20.25
2347,68.25,20.25
2348,68.75,20.25
2349,69.25,20.25
2350,69.75,20.25
2351,29.25,20.75
2352,29.75,20.75
2353,30.25,20.75
2354,30.75,20.75
2355,31.25,20.75
2356,31.75,20.75
2357,32.25,20.75
2358,39.75,20.75
2359,40.25,20.75
2360,40.75,20.75
2361,41.25,20.75
2362,41.75,20.75
2363,42.25,20.75
2364,42.75,20.75
2365,43.25,20.75
2366,43.75,20.75
2367,44.25,20.75
2368,44.75,20.75
2369,45.25,20.75
2370,45.75,20.75
2371,46.25,20.75
2372,46.75,20.75
2373,47.25,20.75
2374,47.75,20.75
2375,48.25,20.75
2376,48.75,20.75
2377,49.25,20.75
2378,49.75,20.75
2379,50.25,20.75
2380,50.75,20.75
2381,51.25,20.75
2382,51.75,20.75
2383,52.25,20.75
2384,52.75,20.75
2385,53.25,20.75
2386,53.75,20.75
2387,54.25,20.75
2388,54.75,20.75
2389,64.25,20.75
2390,64.75,20.75
2391,65.25,20.75
2392,65.75,20.75
2393,66.25,20.75
2394,66.75,20.75
2395,67.25,20.75
2396,67.75,20.75
2397,68.25,20.75
2398,68.75,20.75
2399,69.25,20.75
2400,29.75,21.25
2401,30.25,21.25
2402,30.75,21.25
2403,31.25,21.25
2404,31.75,21.25
2405,32.25,21.25
2406,32.75,21.25
2407,39.75,21.25
2408,40.25,21.25
2409,40.75,21.25
2410,41.25,21.25
2411,41.75,21.25
2412,42.25,21.25
2413,42.75,21.25
2414,43.25,21.25
2415,43.75,21.25
2416,44.25,21.25
2417,44.75,21.25
2418,45.25,21.25
2419,45.75,21.25
2420,46.25,21.25
2421,46.75,21.25
2422,47.25,21.25
2423,47.75,21.25
2424,48.25,21.25
2425,48.75,21.25
2426,49.25,21.25
2427,49.75,21.25
2428,50.25,21.25
2429,50.75,21.25
2430,51.25,21.25
2431,51.75,21.25
2432,52.25,21.25
2433,52.75,21.25
2434,53.25,21.25
2435,53.75,21.25
2436,54.25,21.25
2437,54.75,21.25
2438,64.25,21.25
2439,64.75,21.25
2440,65.25,21.25
2441,65.75,21.25
2442,66.25,21.25
2443,66.75,21.25
2444,67.25,21.25
2445,67.75,21.25
2446,68.25,21.25
2447,68.75,21.25
2448,69.75,21.25
2449,70.25,21.25
2450,29.75,21.75
2451,30.25,21.75
2452,30.75,21.75
2453,31.25,21.75
2454,31.75,21.75
2455,32.25,21.75
2456,32.75,21.75
2457,38.25,21.75
2458,38.75,21.75
2459,39.25,21.75
2460,39.75,21.75
2461,40.25,21.75
2462,40.75,21.75
2463,41.25,21.75
2464,41.75,21.75
2465,42.25,21.75
2466,42.75,21.75
2467,43.25,21.75
2468,43.75,21.75
2469,44.25,21.75
2470,44.75,21.75
2471,45.25,21.75
2472,45.75,21.75
2473,46.25,21.75
2474,46.75,21.75
2475,47.25,21.75
2476,47.75,21.75
2477,48.25,21.75
2478,48.75,21.75
2479,49.25,21.75
2480,49.75,21.75
2481,50.25,21.75
2482,50.75,21.75
2483,51.25,21.75
2484,51.75,21.75
2485,52.25,21.75
2486,52.75,21.75
2487,53.25,21.75
2488,53.75,21.75
2489,54.25,21.75
2490,54.75,21.75
2491,55.25,21.75
2492,55.75,21.75
2493,56.25,21.75
2494,56.75,21.75
2495,61.25,21.75
2496,62.25,21.75
2497,62.75,21.75
2498,65.75,21.75
2499,66.25,21.75
2500,66.75,21.75
2501,67.25,21.75
2502,67.75,21.75
2503,68.25,21.75
2504,68.75,21.75
2505,69.25,21.75
2506,69.75,21.75
2507,70.25,21.75
2508,29.75,22.25
2509,30.25,22.25
2510,30.75,22.25
2511,31.25,22.25
2512,31.75,22.25
2513,32.25,22.25
2514,32.75,22.25
2515,37.25,22.25
2516,37.75,22.25
2517,38.25,22.25
2518,38.75,22.25
2519,39.25,22.25
2520,39.75,22.25
2521,40.25,22.25
2522,40.75,22.25
2523,41.25,22.25
2524,41.75,22.25
2525,42.25,22.25
2526,42.75,22.25
2527,43.25,22.25
2528,43.75,22.25
2529,44.25,22.25
2530,44.75,22.25
2531,45.25,22.25
2532,45.75,22.25
2533,46.25,22.25
2534,46.75,22.25
2535,47.25,22.25
2536,47.75,22.25
2537,48.25,22.25
2538,48.75,22.25
2539,49.25,22.25
2540,49.75,22.25
2541,50.25,22.25
2542,50.75,22.25
2543,51.25,22.25
2544,51.75,22.25
2545,52.25,22.25
2546,52.75,22.25
2547,53.25,22.25
2548,53.75,22.25
2549,54.25,22.25
2550,54.75,22.25
2551,55.25,22.25
2552,55.75,22.25
2553,56.25,22.25
2554,56.75,22.25
2555,57.25,22.25
2556,57.75,22.25
2557,60.75,22.25
2558,61.25,22.25
2559,61.75,22.25
2560,62.25,22.25
2561,62.75,22.25
2562,63.25,22.25
2563,66.25,22.25
2564,66.75,22.25
2565,67.25,22.25
2566,67.75,22.25
2567,68.25,22.25
